,0,1,2,3,4,5,6
0,segment,sadness,joy,love,anger,fear,surprise
1,54_3548_3560_seg.txt,0.001708943396806717,0.9952084422111511,0.00054478261154145,0.0012830259511247277,0.0009243651293218136,0.0003303700068499893
2,61_3769_3788_seg.txt,0.00042862514965236187,0.9983932375907898,0.0002922994608525187,0.0003077861329074949,0.00023304388741962612,0.00034508263343013823
3,129_9401_9414_seg.txt,0.0011727726086974144,0.013698754832148552,0.9818881154060364,0.0020136134698987007,0.000305152585497126,0.0009215933969244361
4,0_9_19_seg.txt,0.007791356183588505,0.8959299921989441,0.001768474350683391,0.049025774002075195,0.04248811677098274,0.00299624796025455
5,101_6875_6887_seg.txt,0.013509219512343407,0.7448322176933289,0.0037424592301249504,0.19972382485866547,0.03498047590255737,0.0032117916271090508
6,39_2885_2898_seg.txt,0.0005917057278566062,0.9979761242866516,0.0007985010743141174,0.0003361916169524193,0.00016159772349055856,0.00013583518739324063
7,97_6685_6721_seg.txt,0.9848870635032654,0.003948787692934275,0.0005212054238654673,0.009878712706267834,0.0005513527430593967,0.00021298241335898638
8,6_181_228_seg.txt,0.0004974984913133085,0.9982218146324158,0.000405148632125929,0.00042741099605336785,0.00022773728414904326,0.0002202147588832304
9,105_7572_7593_seg.txt,0.9978657364845276,0.000594581535551697,0.0001818927557906136,0.0003610735875554383,0.0008202107273973525,0.00017660376033745706
10,62_3792_3812_seg.txt,0.000643652630969882,0.9980399012565613,0.00041377660818398,0.0003760959370993078,0.00023807553225196898,0.00028850941453129053
11,66_3995_4009_seg.txt,0.00038247668999247253,0.9987174272537231,0.00039007910527288914,0.00020650886290241033,0.00013846404908690602,0.00016500664060004056
12,51_3445_3459_seg.txt,0.03789219632744789,0.7992759943008423,0.05867476016283035,0.041501857340335846,0.056473515927791595,0.006181673612445593
13,11_1091_1102_seg.txt,0.013079092837870121,0.025958934798836708,0.0013067316031083465,0.9490225911140442,0.00977336522191763,0.0008592821541242301
14,121_8759_8778_seg.txt,0.021809590980410576,0.7532996535301208,0.002889984752982855,0.19182267785072327,0.027226096019148827,0.002951995702460408
15,48_3274_3285_seg.txt,0.1109616830945015,0.20327672362327576,0.020045213401317596,0.4730595052242279,0.174096941947937,0.018559947609901428
16,108_7845_7856_seg.txt,0.027034277096390724,0.6129871606826782,0.005439234897494316,0.17923328280448914,0.16851292550563812,0.006793076638132334
17,55_3570_3586_seg.txt,0.0009247032576240599,0.9956701993942261,0.0007663749274797738,0.0018211291171610355,0.0006014634273014963,0.0002161450538551435
18,3_102_135_seg.txt,0.0019660815596580505,0.9914811849594116,0.0005992771475575864,0.004209063481539488,0.0012277691857889295,0.0005165673792362213
19,46_3231_3250_seg.txt,0.017554190009832382,0.05667530745267868,0.007980667985975742,0.31311023235321045,0.6019550561904907,0.002724501769989729
20,82_4988_5005_seg.txt,0.027714751660823822,0.20670413970947266,0.006831608712673187,0.5874048471450806,0.16198793053627014,0.00935668870806694
21,99_6755_6774_seg.txt,0.3539155125617981,0.6084569096565247,0.0041809831745922565,0.026429280638694763,0.0056382594630122185,0.0013790630036965013
22,83_5097_5115_seg.txt,0.02217003144323826,0.843506932258606,0.020128272473812103,0.0661243349313736,0.03710120916366577,0.010969261638820171
23,64_3867_3889_seg.txt,0.05853072926402092,0.828876793384552,0.0034036636352539062,0.10285831987857819,0.004823493771255016,0.0015069523360580206
24,130_9623_9639_seg.txt,0.01787094585597515,0.3905025124549866,0.004581641871482134,0.5687283277511597,0.015291713178157806,0.0030248849652707577
25,50_3432_3443_seg.txt,0.050892118364572525,0.13173335790634155,0.004740430507808924,0.5036476850509644,0.300544410943985,0.008441959507763386
26,52_3508_3523_seg.txt,0.0019880770705640316,0.9733092784881592,0.01561348419636488,0.00701551977545023,0.0008730487897992134,0.0012006425531581044
27,24_2243_2259_seg.txt,0.00018227504915557802,0.9990041851997375,0.0003346109006088227,0.00011415644985390827,0.00014193497190717608,0.00022275757510215044
28,112_8128_8139_seg.txt,0.0005567644257098436,0.9966879487037659,0.00077486113877967,0.0007296455441974103,0.0006071439129300416,0.0006435830728150904
29,22_1913_1924_seg.txt,0.0004585177812259644,0.9983343482017517,0.0005575285758823156,0.000325093133142218,0.00016349439101759344,0.00016089547716546804
30,111_8104_8118_seg.txt,0.032333727926015854,0.6520025134086609,0.06788194179534912,0.07834921777248383,0.15305355191230774,0.016379117965698242
31,1_20_32_seg.txt,0.034111663699150085,0.508934736251831,0.004130963701754808,0.3758298456668854,0.07141343504190445,0.005579323973506689
32,60_3749_3761_seg.txt,0.022811438888311386,0.016191991046071053,0.00210131099447608,0.8479783535003662,0.10904759168624878,0.001869324129074812
33,5_162_180_seg.txt,0.664173424243927,0.27320173382759094,0.009397397749125957,0.03101666271686554,0.019459856674075127,0.0027509143110364676
34,106_7599_7633_seg.txt,0.0017192177474498749,0.9941959381103516,0.0007110640872269869,0.002328297356143594,0.000697593844961375,0.00034789033816196024
35,43_3055_3067_seg.txt,0.010072513483464718,0.7649312615394592,0.0021784554701298475,0.16327200829982758,0.05441759526729584,0.00512815872207284
36,40_2931_2946_seg.txt,0.00214059348218143,0.9875413775444031,0.0008952360949479043,0.006639447528868914,0.0018782224506139755,0.000905150780454278
37,36_2838_2851_seg.txt,0.008588438853621483,0.9758827090263367,0.0010793849360197783,0.011743158102035522,0.0021712305024266243,0.0005349828861653805
38,91_5661_5672_seg.txt,0.0007861435296945274,0.0003208759590052068,0.00039020946132950485,0.9978151321411133,0.0005082776769995689,0.00017933952040039003
39,30_2551_2564_seg.txt,0.029941659420728683,0.8000547885894775,0.0031692623160779476,0.0744963139295578,0.09001578390598297,0.002322120824828744
40,72_4259_4272_seg.txt,0.01716228388249874,0.5040113925933838,0.005191432312130928,0.28487712144851685,0.18133653700351715,0.0074211652390658855
41,96_6637_6648_seg.txt,0.04703697934746742,0.5129020810127258,0.004262175876647234,0.3510180413722992,0.08078454434871674,0.0039961556904017925
42,16_1505_1517_seg.txt,0.016339333727955818,0.8834513425827026,0.0018926345510408282,0.08685977756977081,0.00981457531452179,0.0016424075001850724
43,116_8428_8441_seg.txt,0.010197937488555908,0.017786327749490738,0.001113174599595368,0.9332610964775085,0.03630664199590683,0.0013348523061722517
44,95_6601_6626_seg.txt,0.007612818386405706,0.9142633676528931,0.0017073902999982238,0.019505474716424942,0.030859848484396935,0.026051020249724388
45,98_6741_6752_seg.txt,0.00761011429131031,0.9830011129379272,0.0005884779966436327,0.005370774772018194,0.002985663479194045,0.00044390748371370137
46,127_9308_9323_seg.txt,0.050575170665979385,0.06830590963363647,0.002808877732604742,0.8173291683197021,0.057686712592840195,0.0032941207755357027
47,59_3731_3741_seg.txt,0.0008718936587683856,0.9844124913215637,0.012399672530591488,0.0016911006532609463,0.0004071794101037085,0.00021753502369392663
48,12_1112_1123_seg.txt,0.009142730385065079,0.8106857538223267,0.0026850930880755186,0.15704131126403809,0.016483545303344727,0.003961595240980387
49,128_9339_9357_seg.txt,0.7194756269454956,0.2537863552570343,0.0024398036766797304,0.01100111659616232,0.012216005474328995,0.00108107621781528
50,85_5287_5303_seg.txt,0.03353632986545563,0.9476755857467651,0.001837620628066361,0.012176375836133957,0.0029139698017388582,0.0018601439660415053
51,58_3697_3707_seg.txt,0.03269307687878609,0.2892531156539917,0.002529668854549527,0.10283561050891876,0.5664453506469727,0.00624319352209568
52,125_9242_9278_seg.txt,0.0074628726579248905,0.03291277587413788,0.0013560558436438441,0.26247450709342957,0.691471517086029,0.00432227598503232
53,86_5306_5338_seg.txt,0.9965670108795166,0.0005957470275461674,0.00021824224677402526,0.0022487107198685408,0.0002451155742164701,0.00012514325499068946
54,87_5365_5381_seg.txt,0.8875991106033325,0.020656351000070572,0.0017096628434956074,0.08537312597036362,0.00362118287011981,0.0010404835920780897
55,94_6574_6600_seg.txt,0.01063806563615799,0.9151980876922607,0.001444022636860609,0.055728714913129807,0.015426869504153728,0.00156429095659405
56,63_3820_3835_seg.txt,0.0023158667609095573,0.9608187675476074,0.019277259707450867,0.013605434447526932,0.0025964900851249695,0.0013861912302672863
57,2_38_49_seg.txt,0.0016851905966177583,0.9843406081199646,0.0009846535976976156,0.010654577985405922,0.0011995433596894145,0.0011354520684108138
58,57_3668_3683_seg.txt,0.02151503786444664,0.18943031132221222,0.0029588344041258097,0.6313173770904541,0.14816199243068695,0.006616533733904362
59,53_3532_3545_seg.txt,0.019299810752272606,0.14668044447898865,0.005100651178508997,0.6240806579589844,0.19594179093837738,0.008896575309336185
60,49_3386_3397_seg.txt,0.05476897582411766,0.44750702381134033,0.005354923661798239,0.44482699036598206,0.0437297485768795,0.003812441835179925
