,0,1,2,3,4,5,6
0,segment,sadness,joy,love,anger,fear,surprise
1,25_2661_2679_seg.txt,0.019753701984882355,0.7604169249534607,0.0039313798770308495,0.20574092864990234,0.006887785624712706,0.003269210224971175
2,28_2952_2963_seg.txt,0.0012694145552814007,0.9951030015945435,0.0004882015928160399,0.001873912988230586,0.0008362115477211773,0.0004292674420867115
3,8_973_1012_seg.txt,0.013022887520492077,0.9713919758796692,0.0010547622805461287,0.01027672365307808,0.0030455938540399075,0.0012079676380380988
4,60_6775_6789_seg.txt,0.00037465227069333196,0.9985093474388123,0.00029690618976019323,0.0002905205765273422,0.0002295665763085708,0.0002988760534208268
5,27_2726_2740_seg.txt,0.002250746823847294,0.005090372636914253,0.0006618163315579295,0.07625169306993484,0.9146678447723389,0.001077522523701191
6,32_3580_3592_seg.txt,0.00487723620608449,0.9536083936691284,0.0019439689349383116,0.03286284580826759,0.005154868122190237,0.0015524878399446607
7,37_4582_4598_seg.txt,0.0008011392201296985,0.9978305697441101,0.00041467693517915905,0.0004583611444104463,0.00030568079091608524,0.00018964950868394226
8,43_5384_5396_seg.txt,0.0163609329611063,0.3960122764110565,0.002961498685181141,0.1356247514486313,0.4434402883052826,0.005600213073194027
9,62_7162_7172_seg.txt,0.0003136491868644953,0.9986585378646851,0.00031411851523444057,0.0002633426629472524,0.00019816969870589674,0.0002519919944461435
10,23_2187_2198_seg.txt,0.015215433202683926,0.8961056470870972,0.001706154434941709,0.05342373251914978,0.03148442506790161,0.002064737491309643
11,18_1907_1918_seg.txt,0.0014277442824095488,0.9908218383789062,0.0011493427446112037,0.005193466320633888,0.0010370856616646051,0.0003704210394062102
12,58_6078_6091_seg.txt,0.0003728665760718286,0.9982435703277588,0.0005563142476603389,0.0004901516949757934,0.0001944014657055959,0.00014269752136897296
13,48_5621_5636_seg.txt,0.058569326996803284,0.863311231136322,0.002006237395107746,0.018427547067403793,0.04815903678536415,0.009526720270514488
