,0,1,2,3,4,5,6
0,segment,sadness,joy,love,anger,fear,surprise
1,24_4135_4147_seg.txt,0.005004880018532276,0.9722517132759094,0.0012687669368460774,0.013192000798881054,0.007146268151700497,0.0011363993398845196
2,13_2070_2090_seg.txt,0.028014522045850754,0.053116340190172195,0.007506396155804396,0.6671105027198792,0.22977551817893982,0.014476717449724674
3,34_6956_6972_seg.txt,0.019667677581310272,0.7438743114471436,0.005579766817390919,0.1899031549692154,0.02545849233865738,0.015516606159508228
4,8_1567_1584_seg.txt,0.03507116064429283,0.8694671988487244,0.0022471481934189796,0.07418173551559448,0.01721983775496483,0.0018129902891814709
5,27_4701_4711_seg.txt,0.000731940264813602,0.9975295662879944,0.0003283211262896657,0.0006054082768969238,0.0003203841915819794,0.0004844831710215658
6,17_2593_2626_seg.txt,0.07672800868749619,0.3843342363834381,0.009655358269810677,0.4671556353569031,0.05716472864151001,0.0049619730561971664
7,20_2727_2738_seg.txt,0.06629186123609543,0.08574686199426651,0.00852584931999445,0.6449894309043884,0.1901523619890213,0.0042936308309435844
8,22_4085_4097_seg.txt,0.0039050488267093897,0.010246827267110348,0.0011367039987817407,0.6778872609138489,0.3004240393638611,0.0064000943675637245
9,29_5583_5600_seg.txt,0.00030313729075714946,0.9987651109695435,0.0002793174935504794,0.00022836963762529194,0.0001827049272833392,0.00024129130179062486
10,28_5312_5324_seg.txt,0.008837202563881874,0.9609885215759277,0.0015971545362845063,0.01998288743197918,0.006516399793326855,0.002077720360830426
11,10_1629_1644_seg.txt,0.0011677590664476156,0.6992083191871643,0.29037824273109436,0.003008757485076785,0.0007710495847277343,0.0054658143781125546
12,19_2669_2724_seg.txt,0.0815667062997818,0.3209400475025177,0.006687005050480366,0.5056872367858887,0.08122552186250687,0.0038934601470828056
13,43_7597_7609_seg.txt,0.010991274379193783,0.6943410038948059,0.005675445310771465,0.2701343595981598,0.01533467136323452,0.0035232817754149437
14,40_7493_7503_seg.txt,0.022164063528180122,0.5082630515098572,0.005134204868227243,0.4353335201740265,0.026389997452497482,0.0027152015827596188
15,4_1222_1244_seg.txt,0.0036137327551841736,0.9815329909324646,0.0009292408358305693,0.009711330756545067,0.0034475771244615316,0.0007651198538951576
16,21_3139_3160_seg.txt,0.03231874480843544,0.08705054968595505,0.001673045800998807,0.8635401129722595,0.014038804918527603,0.001378784654662013
17,30_5728_5740_seg.txt,0.003619680879637599,0.9804739952087402,0.002538875211030245,0.00990363024175167,0.002682420192286372,0.0007813531556166708
18,14_2271_2282_seg.txt,0.00070010224590078,0.9974616765975952,0.00042270580888725817,0.0007833150448277593,0.0003043817123398185,0.00032772633130662143
