,anger,disgust,fear,joy,sadness,surprise,neutral,start_patch
0,0.20451964344668208,0.000983823043908877,0.1395179927368773,0.17175965665235812,0.22468141300759328,0.021294156487289693,0.23612083195774244,0
1,0.23197501688048583,0.0009655638082376765,0.10680958811613486,0.1477751519243744,0.30594530722484825,0.01251519243754223,0.19252869682646825,5
2,0.3118571907475691,0.0012236004022795764,0.11729131746563753,0.06586322494133393,0.29801206838752914,0.029138451223600745,0.17536037546094518,10
3,0.2916473791695037,0.0036181075561606203,0.10920694349897915,0.0535159972770588,0.4103267528931264,0.010217835262083332,0.12007828454731143,15
4,0.24378947368421147,0.0012269736842105178,0.07581578947368453,0.08431250000000003,0.42891776315789576,0.007828947368421067,0.15629934210526159,20
5,0.2446619337390129,0.001186612576064903,0.08444219066937135,0.09357336037863381,0.3828668018931707,0.008657876943881048,0.18307978363759264,25
6,0.21206589785831886,0.0010082372322899476,0.09591103789126894,0.11349917627677036,0.38364085667215875,0.007268533772652437,0.1852322899505761,30
7,0.2916473791695037,0.0036181075561606203,0.10920694349897915,0.0535159972770588,0.4103267528931264,0.010217835262083332,0.12007828454731143,35
8,0.3123997303673744,0.0013077182339062976,0.13088304684866797,0.12250758341759277,0.28253791708796727,0.015237613751263864,0.13373104145601591,40
9,0.3128272071453104,0.001295087598763307,0.12713500515286763,0.09991411885949791,0.2752524905530753,0.01875987633115756,0.1635417382342836,45
10,0.2929295589203422,0.002574061882817627,0.09838709677419348,0.10681040157998631,0.373785385121791,0.0067906517445688545,0.1171395655036209,50
11,0.3014383094751182,0.004011588275391918,0.09930129516019141,0.06206884798909315,0.41580436264485393,0.007263122017723271,0.10856850715746412,55
12,0.29552406064601155,0.0018951878707976135,0.11183256427158812,0.11222478576137086,0.3170138431114033,0.011381015161503019,0.1487442320369149,60
13,0.24380856760374783,0.004216867469879493,0.09472556894243668,0.13771419009370803,0.3414123159303884,0.00983935742971907,0.1666532797858084,65
14,0.255061498322773,0.0026127469250838437,0.12843458814759579,0.1423630264629139,0.28281028699217353,0.013756988445769763,0.1733246366008199,70
15,0.20244444444444454,0.00041830065359477127,0.04845751633986938,0.2879215686274506,0.22356862745098044,0.013084967320261317,0.2242222222222223,75
16,0.22208686440677983,0.0002118644067796611,0.04911016949152552,0.3184957627118643,0.20268008474576296,0.019237288135593236,0.18815677966101696,80
17,0.1560329261816248,0.0005257567711099314,0.1753850238980348,0.07213489113117388,0.409097185342538,0.01794476898566134,0.1680669144981414,85
18,0.17891226269881982,0.001113391482811698,0.1758953309389429,0.10046177526936917,0.3471267316572595,0.017839917906618798,0.17757311441764984,90
19,0.1536154900616857,0.0005037697052775877,0.10161069225496913,0.13945853324194585,0.4178272789581913,0.012721041809458676,0.17273474982864898,95
20,0.2011114842175956,0.00038280725319006064,0.11993284083277395,0.1438549361987892,0.3692209536601748,0.010228341168569672,0.1539388851578238,100
21,0.20141231593038908,0.000870147255689421,0.1612115127175369,0.05297188755020095,0.4337315930388232,0.013417001338688127,0.13502677376171346,105
22,0.2339709762532985,0.000303430079155673,0.1958674142480216,0.05871372031662321,0.3194459102902374,0.0166160949868072,0.1735356200527709,110
23,0.24086014222824273,0.0007687097866576362,0.18395191330849872,0.06684050118523593,0.3721368100237049,0.010822891974263577,0.12304097527937707,115
24,0.22656582446808465,0.0012267287234042491,0.11405252659574464,0.12241356382978671,0.3576695478723394,0.010492021276595752,0.16595079787234016,120
25,0.20446751507032757,0.0013395847287340852,0.21071667782986814,0.071466845277964,0.3767716008037515,0.013693904889484267,0.119567983924983,125
26,0.27066644113666893,0.0037821380243572224,0.07997293640054172,0.21134303112313854,0.2889445196211099,0.008843031123139493,0.13511502029769917,130
27,0.22892235609103037,0.00037148594377510067,0.1820214190093686,0.12631860776439072,0.2594176706827316,0.010287817938420462,0.1914959839357428,135
28,0.22625989445910297,0.00034300791556728246,0.12206464379947074,0.11183377308707072,0.3729452506596303,0.008862137203166524,0.15649406332453744,140
29,0.27232094594594597,0.00046621621621621657,0.09500675675675632,0.20110135135135032,0.2727331081081073,0.010148648648648948,0.1470304054054053,145
30,0.3334669733815312,0.00022346368715083813,0.09351298061123885,0.17586920801840128,0.23613867893526164,0.009536641472231357,0.14963522839303334,150
31,0.1913613861386142,0.0011221122112211228,0.10545379537953806,0.2037046204620462,0.311848184818482,0.01338283828382831,0.17215346534653503,155
