,anger,disgust,fear,joy,sadness,surprise,neutral,start_patch
0,0.25269996380745596,0.000843286283025695,0.0733297140789004,0.1043901556279414,0.4002207745204472,0.0251863916033298,0.14257690915671356,0
1,0.22240901898734136,0.0015822784810126586,0.08282041139240569,0.09376582278481,0.4698378164556958,0.025901898734177156,0.1031843354430389,5
2,0.244614973262032,0.001443850267379678,0.08228342245989326,0.039283422459893594,0.5740748663101582,0.004139037433155042,0.05380213903743368,10
3,0.1951302428256068,0.0007593818984547464,0.06853421633554102,0.1185165562913897,0.5175099337748351,0.007041942604856454,0.09141280353200984,15
4,0.26180977054034055,0.011080680977054069,0.09177276091783926,0.10929311621021487,0.41633604737231833,0.011739452257587038,0.0970392301998527,20
5,0.2024989375265615,0.0027411814704632197,0.08560985975350667,0.12218869528261825,0.43963875903102345,0.013166170845729077,0.13324691882702921,25
6,0.22165687426556943,0.0011045828437132774,0.08777516647081961,0.09197806502154351,0.4717273795534647,0.013016059537798776,0.11131218174696471,30
7,0.2070797052913599,0.0007870060281312774,0.0887206965840601,0.09149363697253861,0.43881781647688645,0.08125920964500993,0.0911654387139987,35
8,0.20954896907216441,0.0005509020618556706,0.06346327319587707,0.16256121134020443,0.3587693298969072,0.05273195876288562,0.15159793814432923,40
9,0.1844305822136919,0.00037108125399872065,0.08792386436340469,0.1259373000639784,0.36463211772232906,0.03517914267434513,0.20038067818298058,45
10,0.219064773120885,0.000990647731208863,0.0665188777277459,0.21581226186352606,0.2868756494631107,0.03645999307239345,0.17333217873224835,50
11,0.16640892193308732,0.0001412639405204461,0.060988847583643715,0.12002230483271044,0.21439405204460873,0.054416356877323505,0.38355390334572576,55
12,0.12500438212094694,0.0002147239263803682,0.06786152497808977,0.0317440841367224,0.17849255039439044,0.07661700262927253,0.5192462751971955,60
13,0.21005514705882364,0.0032536764705882373,0.04582720588235284,0.20856617647058845,0.25354779411764755,0.043970588235294254,0.23476102941176483,65
14,0.14055636187711673,0.0003918722786647316,0.0754136429608139,0.25883405902273765,0.2820657958393814,0.01798258345428162,0.22389453313981608,70
15,0.14478156505040785,0.0015938550168026861,0.10907825252040354,0.15478156505040802,0.3390638502160352,0.02632261161785896,0.2240086413826218,75
16,0.1302061855670101,0.0002614138438880708,0.05181885125184124,0.28222385861561095,0.2387997054491908,0.016553755522827864,0.27867820324005865,80
17,0.13627155963302726,0.0009321100917431193,0.05953027522935833,0.3395412844036682,0.25618348623853227,0.011196330275229436,0.19492110091743167,85
18,0.14132818846466316,0.000361494719740049,0.06859057676685675,0.32178310316815384,0.25539398862713253,0.010231519090170605,0.20143785540211173,90
19,0.20066206896551742,0.0008137931034482747,0.06764827586206947,0.204637931034481,0.35448965517241376,0.021751724137931,0.14880344827586253,95
20,0.1751755651755651,0.0008609908609908616,0.07265031265031296,0.214040404040404,0.39066378066378094,0.016459836459836515,0.1288648388648395,100
21,0.16818819645067984,0.0006314486174164264,0.0759801898472973,0.17638464713165347,0.34278167560874906,0.019471729261246247,0.21543953776310346,105
22,0.22573089115885817,0.0013878126100739612,0.08145121521662628,0.1126382529059508,0.4380098626276868,0.011479394152870848,0.1282705177879515,110
23,0.25926334625708364,0.0004563077840739638,0.07143155383239003,0.11382344169400462,0.4104831494184296,0.008696689531762636,0.13481359976140558,115
24,0.21445561139027877,0.00024288107202680083,0.05767727526521613,0.13893634840870892,0.3344416527079776,0.018726968174204283,0.23462032384142664,120
25,0.1782987438558152,0.00022392135445111974,0.05142818132168315,0.1371381758601831,0.3675013653741074,0.018762971054069082,0.2454669579464727,125
26,0.16447510668563264,0.00043243243243243275,0.06357610241820824,0.1409957325746779,0.4045917496443786,0.017069701280227615,0.2077951635846335,130
27,0.2451093439363806,0.00044731610337972184,0.09270874751491107,0.1796222664015905,0.307664015904572,0.018518886679920493,0.1547664015904571,135
